文学部,https://ct.ritsumei.ac.jp/syllabuspage/0d/68/3f/00_pc_ja.html,12177:専門演習Ⅱ(AB) § 12178:専門演習Ⅳ(AB) § 18390:専門演習Ⅵ(AB),秋セメスター,水2,衣笠,鈴木 崇志、谷 徹,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/bb/68/3f/00_pc_ja.html,12249:変容の人間学(L),秋セメスター,水2,衣笠,加納 友子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/e5/68/3f/00_pc_ja.html,12273:専門演習Ⅳ(BE),秋セメスター,水2,衣笠,鳶野 克己、山本 昌輝,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/5f/6a/3f/00_pc_ja.html,12445:日本語史研究 (LB) § 12446:日本語表現研究Ⅲ(L),秋セメスター,水2,衣笠,岡崎 友子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/45/6c/3f/00_pc_ja.html,12671:考古学・文化遺産総説Ⅱ(L),秋セメスター,水2,衣笠,長友 朋子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/d5/6c/3f/00_pc_ja.html,12728:東洋学のための情報処理(LB),秋セメスター,水2,衣笠,山田 崇仁,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/30/6f/3f/00_pc_ja.html,12985:専門演習Ⅱ(JB),秋セメスター,水2,衣笠,吉田 恭子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/69/6f/3f/00_pc_ja.html,13008:ヨーロッパ近代史研究Ⅱ (L) § 13009:西洋近代史研究(L),秋セメスター,水2,衣笠,森永 貴子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/e1/6f/3f/00_pc_ja.html,13066:ドイツ語圏の文学(L),秋セメスター,水2,衣笠,長澤 麻子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/14/70/3f/00_pc_ja.html,13085:言語の諸相(L),秋セメスター,水2,衣笠,檜枝 陽一郎,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/71/70/3f/00_pc_ja.html,13135:文化芸術概論(L),秋セメスター,水2,衣笠,上田 高弘、崎山 政毅,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b9/70/3f/00_pc_ja.html,13173:専門演習Ⅱ(LE) § 13174:専門演習Ⅳ(LE),秋セメスター,水2,衣笠,唐澤 靖彦,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c5/70/3f/00_pc_ja.html,13181:専門演習Ⅱ(LI) § 13182:専門演習Ⅳ(LI),秋セメスター,水2,衣笠,土肥 秀行,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/25/71/3f/00_pc_ja.html,13215:イタリア文化講義Ⅱ(L),秋セメスター,水2,衣笠,TERROSI ROBERTO,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/24/72/3f/00_pc_ja.html,13311:文化地理学(L),秋セメスター,水2,衣笠,加藤 政洋,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/3f/72/3f/00_pc_ja.html,13327:専門演習Ⅱ(MB) § 13328:専門演習Ⅳ(MB),秋セメスター,水2,衣笠,村中 亮夫,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/87/72/3f/00_pc_ja.html,13369:地域観光学調査法 (LB),秋セメスター,水2,衣笠,遠藤 英樹,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/38/73/3f/00_pc_ja.html,13453:専門演習Ⅱ(OD) § 13454:専門演習Ⅳ(OD),秋セメスター,水2,衣笠,河角 直美,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ad/73/3f/00_pc_ja.html,13503:英語圏文化探究Ⅱ (L) § 13504:国際コミュニケーション特殊講義(LF),秋セメスター,水2,衣笠,藤井 香子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/da/73/3f/00_pc_ja.html,13522:英語教育リサーチ入門 (L) § 13523:英語教育リサーチ・メソッド(L),秋セメスター,水2,衣笠,佐野 愛子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c1/74/3f/00_pc_ja.html,13631:言語学概論(L),秋セメスター,水2,衣笠,滝沢 直宏,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/78/75/3f/00_pc_ja.html,13715:情報処理入門(LD),秋セメスター,水2,衣笠,秋山 陽一郎,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c0/ec/40/00_pc_ja.html,16939:Thesis Writing for Communication Major(LA),秋セメスター,水2,衣笠,DAVIES MICHAEL JAMES,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c3/ec/40/00_pc_ja.html,16940:Thesis Writing for Communication Major(LB),秋セメスター,水2,衣笠,杉村 美奈,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c6/ec/40/00_pc_ja.html,16941:Thesis Writing for Communication Major(LC),秋セメスター,水2,衣笠,根本 浩行,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/0d/f1/40/00_pc_ja.html,17390:英語Ⅳ（Advanced）(B0),秋セメスター,水2,衣笠,MORGAN BRETT PATRICK,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/10/f1/40/00_pc_ja.html,17391:英語Ⅳ（Advanced）(B1),秋セメスター,水2,衣笠,HARPER JULIA,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/1f/f1/40/00_pc_ja.html,17396:英語Ⅳ（Advanced）(BA),秋セメスター,水2,衣笠,HOWELLS GARETH JOHN,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/22/f1/40/00_pc_ja.html,17397:英語Ⅳ（Advanced）(BB),秋セメスター,水2,衣笠,WARD JANE ALISON,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/25/f1/40/00_pc_ja.html,17398:英語Ⅳ（Advanced）(BC),秋セメスター,水2,衣笠,SUMMERVILLE CHRIS J.,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/28/f1/40/00_pc_ja.html,17399:英語Ⅳ（High-Intermediate）(B2),秋セメスター,水2,衣笠,DOWDEN ANDY,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/2b/f1/40/00_pc_ja.html,17400:英語Ⅳ（High-Intermediate）(B3),秋セメスター,水2,衣笠,PEATY DAVID,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/3a/f1/40/00_pc_ja.html,17405:英語Ⅳ（High-Intermediate）(BE),秋セメスター,水2,衣笠,TEGLER GARY WEAVER,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/3d/f1/40/00_pc_ja.html,17406:英語Ⅳ（High-Intermediate）(BF),秋セメスター,水2,衣笠,WILKINS MICHAEL R.,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/40/f1/40/00_pc_ja.html,17407:英語Ⅳ（High-Intermediate）(BG),秋セメスター,水2,衣笠,JENKINS ZOE CAITLIN,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/43/f1/40/00_pc_ja.html,17408:英語Ⅳ（Intermediate）(B4),秋セメスター,水2,衣笠,KUZEL JOHN,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/4f/f1/40/00_pc_ja.html,17412:英語Ⅳ（Intermediate）(BI),秋セメスター,水2,衣笠,塩谷 直史,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/52/f1/40/00_pc_ja.html,17413:英語Ⅳ（Intermediate）(BJ),秋セメスター,水2,衣笠,上田 由利子,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/55/f1/40/00_pc_ja.html,17414:英語Ⅳ（Intermediate）(BK),秋セメスター,水2,衣笠,鈴木 盛子,英語　日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/61/f1/40/00_pc_ja.html,17418:英語Ⅳ（Pre-Intermediate）(BL),秋セメスター,水2,衣笠,馬場 智姫,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/64/f1/40/00_pc_ja.html,17419:英語Ⅳ（Pre-Intermediate）(BM),秋セメスター,水2,衣笠,竹間 優美子,外国語教育科目,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/cb/67/3f/00_pc_ja.html,12146:哲学史Ⅴ(L),秋セメスター,水3,衣笠,佐野 泰之,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/46/68/3f/00_pc_ja.html,12200:教育人間学概論（人間形成）Ⅰ (L) § 12201:教育人間学概論Ⅰ(L),秋セメスター,水3,衣笠,西村 拓生,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/79/68/3f/00_pc_ja.html,12223:教育人間学実習Ⅱ(L1),秋セメスター,水3,衣笠,神村 有紀、鳶野 克己、福原 浩之,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/7c/68/3f/00_pc_ja.html,12224:教育人間学実習Ⅱ(L2),秋セメスター,水3,衣笠,神村 有紀、鳶野 克己、福原 浩之,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/7f/68/3f/00_pc_ja.html,12225:教育人間学実習Ⅱ(L3),秋セメスター,水3,衣笠,神村 有紀、鳶野 克己、福原 浩之,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/5d/69/3f/00_pc_ja.html,12318:Lecture for Humanities (LG) § 12319:人文学特殊講義(LG),秋セメスター,水3,衣笠,中川 成美,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/81/69/3f/00_pc_ja.html,12332:日本文学概論Ⅰ(L),秋セメスター,水3,衣笠,中川 真弓,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/96/69/3f/00_pc_ja.html,12339:日本文学作品研究(LD),秋セメスター,水3,衣笠,花崎 育代,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/71/6a/3f/00_pc_ja.html,12457:日本語情報学文献講読 (LD) § 12458:日本文化情報資源研究(LD),秋セメスター,水3,衣笠,内藤 由直,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/22/6b/3f/00_pc_ja.html,12522:日本史概論Ⅰ(L),秋セメスター,水3,衣笠,美川 圭,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/73/6b/3f/00_pc_ja.html,12565:日本史特殊講義(LD),秋セメスター,水3,衣笠,石原 和,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/79/6b/3f/00_pc_ja.html,12567:日本史特殊講義(LF),秋セメスター,水3,衣笠,細川 武稔,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/39/6c/3f/00_pc_ja.html,12667:考古学・文化遺産外書講読(LB),秋セメスター,水3,衣笠,冨井 眞,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/d8/6c/3f/00_pc_ja.html,12729:アジアの文学(L),秋セメスター,水3,衣笠,藤田 優子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/11/6d/3f/00_pc_ja.html,12758:中国文学概論Ⅰ(L),秋セメスター,水3,衣笠,芳村 弘道,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/53/6d/3f/00_pc_ja.html,12787:東洋史資料講読(LC),秋セメスター,水3,衣笠,井上 泰也,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b3/6d/3f/00_pc_ja.html,12829:現代東アジア言語・文化講読演習(LD),秋セメスター,水3,衣笠,宮内 肇,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/31/6e/3f/00_pc_ja.html,12886:キャンパスアジア日本研究Ⅲ(LB),秋セメスター,水3,衣笠,山本 一,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/d3/6e/3f/00_pc_ja.html,12949:英書講読（Advanced）(LB),秋セメスター,水3,衣笠,藤井 香子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/fa/6e/3f/00_pc_ja.html,12965:英米文学概論Ⅰ(L),秋セメスター,水3,衣笠,中村 仁美,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/21/6f/3f/00_pc_ja.html,12979:翻訳演習(LB),秋セメスター,水3,衣笠,吉田 恭子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/75/6f/3f/00_pc_ja.html,13015:イスラーム前近代史研究Ⅱ (L),秋セメスター,水3,衣笠,岡本 恵,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c1/71/3f/00_pc_ja.html,13273:リモートセンシング学(LB),秋セメスター,水3,衣笠,松永 光平,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/e8/71/3f/00_pc_ja.html,13288:人文地理学概論(L),秋セメスター,水3,衣笠,加藤 政洋、河角 直美、古賀 慎二、花岡 和聖、村中 亮夫,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/0b/73/3f/00_pc_ja.html,13432:京都学基礎研究Ⅱ(L),秋セメスター,水3,衣笠,高橋 明裕,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/bc/73/3f/00_pc_ja.html,13511:Introduction to Multilingualism (L) § 13512:マルチリンガリズム概論(L),秋セメスター,水3,衣笠,佐野 愛子,英語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/79/74/3f/00_pc_ja.html,13596:言語表現メディア概論 (L) § 13597:言語表現概論(L),秋セメスター,水3,衣笠,西岡 亜紀,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/f1/74/3f/00_pc_ja.html,13654:共生コミュニケーション演習 (LB) § 13655:異文化間コミュニケーション演習(LB),秋セメスター,水3,衣笠,北出 慶子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/90/75/3f/00_pc_ja.html,13723:情報処理入門(LL),秋セメスター,水3,衣笠,鈴木 竜雄,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b6/75/3f/00_pc_ja.html,13735:人文学のための情報処理Ⅱ(LD),秋セメスター,水3,衣笠,鎌田 遼,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/a8/ec/40/00_pc_ja.html,16923:Academic Reading & Discussion Ⅱ (LA) § 16924:English Reading & Discussion Ⅱ(LA),秋セメスター,水3,衣笠,DAVIES MICHAEL JAMES,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ab/ec/40/00_pc_ja.html,16925:Academic Reading & Discussion Ⅱ (LB) § 16926:English Reading & Discussion Ⅱ(LB),秋セメスター,水3,衣笠,APPLE MATTHEW THOMAS,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ae/ec/40/00_pc_ja.html,16927:Academic Reading & Discussion Ⅱ (LC) § 16928:English Reading & Discussion Ⅱ(LC),秋セメスター,水3,衣笠,PEATY DAVID,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b1/ec/40/00_pc_ja.html,16929:Academic Reading & Discussion Ⅱ (LD) § 16930:English Reading & Discussion Ⅱ(LD),秋セメスター,水3,衣笠,磯田 貴道,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/17/ed/40/00_pc_ja.html,16968:英語読解演習２（単位回復）(LA),秋セメスター,水3,衣笠,平山 美雪,英語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/96/ef/40/00_pc_ja.html,17249:人文学のための朝鮮語 (LB),秋セメスター,水3,衣笠,影本 剛,朝鮮語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b3/67/3f/00_pc_ja.html,12138:哲学概論Ⅰ(LB),秋セメスター,水4,衣笠,加國 尚志,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b9/67/3f/00_pc_ja.html,12140:哲学概論Ⅲ(L),秋セメスター,水4,衣笠,谷 徹,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/5e/68/3f/00_pc_ja.html,12214:教育人間学研究法Ⅱ(LB),秋セメスター,水4,衣笠,西村 拓生,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/8b/68/3f/00_pc_ja.html,12229:教育人間学実習Ⅳ(L1),秋セメスター,水4,衣笠,加納 友子、神村 有紀、早川 滋人,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/8e/68/3f/00_pc_ja.html,12230:教育人間学実習Ⅳ(L2),秋セメスター,水4,衣笠,加納 友子、神村 有紀、早川 滋人,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/91/68/3f/00_pc_ja.html,12231:教育人間学実習Ⅳ(L3),秋セメスター,水4,衣笠,加納 友子、神村 有紀、早川 滋人,日本語,1
文学部,https://ct.ritsumei.ac.jp/syllabuspage/9c/69/3f/00_pc_ja.html,12341:日本文学作品研究(LF),秋セメスター,水4,衣笠,黒田 大河,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/bd/69/3f/00_pc_ja.html,12358:専門演習Ⅱ(CA) § 12359:専門演習Ⅳ(CA),秋セメスター,水4,衣笠,藤原 享和,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/65/6a/3f/00_pc_ja.html,12449:日本語の諸問題 (LB) § 12450:日本文化情報学特殊講義(LB),秋セメスター,水4,衣笠,酒井 雅史,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/9e/6a/3f/00_pc_ja.html,12476:専門演習Ⅱ(DC),秋セメスター,水4,衣笠,内藤 由直,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/a1/6a/3f/00_pc_ja.html,12477:専門演習Ⅱ(DD),秋セメスター,水4,衣笠,常世田 良,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/34/6b/3f/00_pc_ja.html,12532:日本社会史Ⅱ (L) § 12533:日本史学の視点Ⅴ(L),秋セメスター,水4,衣笠,八ヶ代 美佳,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/5b/6b/3f/00_pc_ja.html,12552:日本近世史料講読演習 (LF) § 12553:日本史史料講読演習(LF),秋セメスター,水4,衣笠,青柳 周一,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/b2/6b/3f/00_pc_ja.html,12604:専門演習Ⅱ(EH) § 12605:専門演習Ⅳ(EH),秋セメスター,水4,衣笠,上安 祥子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/3c/6c/3f/00_pc_ja.html,12668:考古学・文化遺産概論Ⅰ(L),秋セメスター,水4,衣笠,高 正龍,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/42/6c/3f/00_pc_ja.html,12670:考古学・文化遺産総説Ⅰ(L),秋セメスター,水4,衣笠,矢野 健一,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/23/6d/3f/00_pc_ja.html,12766:専門演習Ⅱ(GA) § 12767:専門演習Ⅳ(GA),秋セメスター,水4,衣笠,石井 真美子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/26/6d/3f/00_pc_ja.html,12768:専門演習Ⅱ(GB) § 12769:専門演習Ⅳ(GB),秋セメスター,水4,衣笠,萩原 正樹,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/3e/6d/3f/00_pc_ja.html,12780:東洋史概論Ⅰ(L),秋セメスター,水4,衣笠,谷 秀樹,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/65/6d/3f/00_pc_ja.html,12796:東アジア民族史の基礎知識 (L) § 12797:東洋史特殊講義(LD),秋セメスター,水4,衣笠,磯部 淳史,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/9e/6d/3f/00_pc_ja.html,12822:現代中国研究Ⅱ(L),秋セメスター,水4,衣笠,駒見 一善,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ec/6d/3f/00_pc_ja.html,12857:専門演習Ⅱ(IA) § 12858:専門演習Ⅳ(IA),秋セメスター,水4,衣笠,宇野木 洋、加部 勇一郎,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ef/6d/3f/00_pc_ja.html,12859:専門演習Ⅱ(IB) § 12860:専門演習Ⅳ(IB),秋セメスター,水4,衣笠,佐々 充昭,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/fb/6d/3f/00_pc_ja.html,12867:専門演習Ⅱ(IF) § 12868:専門演習Ⅳ(IF),秋セメスター,水4,衣笠,三木 貴司,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/e2/6e/3f/00_pc_ja.html,12954:英書講読（Intermediate）(LB),秋セメスター,水4,衣笠,中村 仁美,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/a2/6f/3f/00_pc_ja.html,13036:ヨーロッパ・イスラーム史文献講読Ⅱ (L) § 13037:西洋史文献講読Ⅱ(L),秋セメスター,水4,衣笠,森永 貴子,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/35/70/3f/00_pc_ja.html,13104:外国語文献リーディングⅡ (LE) § 13105:人文総合外書講読Ⅱ(LE),秋セメスター,水4,衣笠,陳 捷,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/53/70/3f/00_pc_ja.html,13122:外国語文献リーディングⅣ (LG) § 13123:人文総合外書講読Ⅳ(LG),秋セメスター,水4,衣笠,崎山 政毅,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/ad/70/3f/00_pc_ja.html,13165:専門演習Ⅱ(LA) § 13166:専門演習Ⅳ(LA),秋セメスター,水4,衣笠,檜枝 陽一郎,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/bc/70/3f/00_pc_ja.html,13175:専門演習Ⅱ(LF) § 13176:専門演習Ⅳ(LF),秋セメスター,水4,衣笠,須藤 直人,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/bf/70/3f/00_pc_ja.html,13177:専門演習Ⅱ(LG) § 13178:専門演習Ⅳ(LG),秋セメスター,水4,衣笠,中村 忠男,日本語,2
文学部,https://ct.ritsumei.ac.jp/syllabuspage/c2/70/3f/00_pc_ja.html,13179:専門演習Ⅱ(LH) § 13180:専門演習Ⅳ(LH),秋セメスター,水4,衣笠,宮本 直美,日本語,2
